"paralog_pair","GI_score_RPE1","GI_score_HAP1","fdr_RPE1","fdr_HAP1","p_val_RPE1","p_val_HAP1"
"FAM78A_FAM78B",0.159241483300014,0.149058519763207,0.438251675669684,0.240757159484143,0.297517922135782,0.120596203617391
"UBALD1_UBALD2",-0.409845203046819,0.133208359422447,0.15968747375426,0.707918178341659,0.071965436544601,0.573372532731479
"FAM102A_FAM102B",-0.789092597827716,-0.45910628213226,0.000624008073531285,0.00142181718363179,2.0982727618742e-05,8.52258838141865e-05
"FAM117A_FAM117B",0.150408479284639,-0.0570437710148673,0.442516463654067,0.622685581838328,0.301480514711689,0.477028135794275
"MVB12A_MVB12B",-0.441435041362139,-0.137676765254088,0.15968747375426,0.498342833271957,0.0721395166521438,0.346295639014765
"FAM126A_FAM126B",-0.0192951231464268,-0.267238564852395,0.928575758307552,0.00532810261961087,0.882441095565935,0.000529694412475935
"FAM160A1_FAM160A2",-0.743882614579455,0.0221447559864357,0.00056572943233816,0.882946591688178,1.81959758939174e-05,0.809393029630385
"FAM160B1_FAM160B2",0.488074499756005,0.0389688813277892,0.0309185961827025,0.81744919747623,0.00782005429767183,0.706304789047445
"FAM161A_FAM161B",-0.901157792323656,-0.476569336064791,0.00303775739595521,0.0014897032206857,0.000315322770632778,9.14730047789462e-05
"FARP1_FARP2",-0.254776739054378,-0.136068657375664,0.0636272336927506,0.127937736495876,0.0202680347070361,0.0476960859743396
"FBLIM1_ZYX",0.429484399728012,0.213128220910453,0.489627853039088,0.772831804985052,0.345030153749767,0.651935601573647
"FBN1_FBN2",0.438740445040241,-0.154329270391843,0.0264356595960079,0.0310185319918245,0.00602918552189654,0.00666626345438333
"FBXO25_FBXO32",-0.130288015752031,-0.115949915479252,0.497422698106568,0.513758284369638,0.353263207396513,0.364249699966054
"FEM1A_FEM1C",-0.186581694911929,0.131249818598142,0.474682749113708,0.222174812721392,0.330811978914715,0.106539968673416
"FER_FES",0.741012542567334,0.339919602364267,0.000116356213561733,0.0526752820668027,1.87122565669453e-06,0.013710689904852
"FGF1_FGF2",0.122414151119802,-0.369394916236304,0.547649567197774,0.0296321218119338,0.401929945516495,0.00617119890770909
"FHOD1_FHOD3",-0.0809626954398665,0.079285351790764,0.829839099840309,0.742794496253279,0.754619766229053,0.614905808718918
"FLNB_FLNC",0.050619895483223,0.136368430526681,0.79931051816934,0.571648581666742,0.710498238372747,0.424557718547814
"FMN1_FMN2",0.695833836073761,0.221589321564987,0.00417272966224069,0.0614000458429655,0.000476972333156384,0.0176839313319652
"FNDC3A_FNDC3B",-0.0772888953215806,0.0801022515279906,0.64544918142994,0.579339020229222,0.50012875169279,0.433657278300237
"FOXF1_FOXF2",-0.427347325240462,0.250491179111502,0.00546707855161759,0.0966896397665463,0.000691916105886282,0.0332193937794421
"FOXK1_FOXK2",-0.463550652362454,0.0997078286254685,0.0171316955460125,0.718439989385985,0.00326406643306948,0.585045429953207
"FOXN2_FOXN3",0.0715532532945502,-0.275118584586584,0.776911596077175,0.00559174090798204,0.676985059947996,0.000564079126682398
"FSCN1_FSCN2",0.605551221974663,-0.14130121124428,0.2666432060074,0.450964359561019,0.146965626702909,0.303939429470219
"FST_FSTL3",-0.474255831765759,0.419870498211057,0.00466214309366549,0.00847319461544351,0.000558911891345863,0.00107773089406957
"FUBP1_FUBP3",0.35275048204908,0.432871967209912,0.459659364788664,0.296189747254588,0.317863858983974,0.164549859585882
"FUCA1_FUCA2",-0.188606731363467,0.157997854232836,0.498001318438646,0.0937196077366466,0.354571114151492,0.0317879371270497
"FUNDC1_FUNDC2",-0.167084913763831,0.0339421954351,0.280377591285773,0.601785002309298,0.157459152699919,0.454857962271794
"GALNT10_GALNTL6",-0.0398537582785043,0.172050537602966,0.850081849161217,0.154112918881769,0.782970124227437,0.062636537206333
"GATAD2A_GATAD2B",0.190847595567838,0.0115463067823376,0.672454984706142,0.958006259275749,0.533363956240431,0.934196162188486
"GDPD1_GDPD3",-0.272294509368239,0.248584616685291,0.315493702123742,0.239115369102838,0.184960489110556,0.118858516805504
"GFOD1_GFOD2",-0.0262043801567454,0.210720358516482,0.91431994117022,0.0598635868533318,0.859514213702415,0.0167039636617204
"GLIS1_GLIS3",-0.0477032099391418,0.132955674047129,0.845126385110574,0.410305550654318,0.77427317847232,0.264539105027126
"GMFB_GMFG",-0.0643469978851663,-0.419192776386112,0.797029164090422,0.0732647983309675,0.703809378816689,0.0227078029914695
"GNA11_GNAQ",-0.328818691347114,0.0565553967948095,0.339237646434736,0.633326067568949,0.204480803167395,0.486510534754195
"GNA12_GNA13",-0.494211134884677,0.269672028195155,0.000699565631163177,0.347632608262897,2.556891926766e-05,0.201260983731151
"GNAL_GNAS",-0.160852683153266,0.175822906427783,0.302256845187093,0.0547774412996012,0.174548909135821,0.0144952001099822
"GNB1_GNB4",1.00029332881672,-0.183598892906263,3.74589614152837e-08,0.127186449378894,1.09529126945274e-10,0.0472300557635075
"GNL3_GNL3L",-0.32977159962245,-0.158878910925483,0.303701639951894,0.499855515623841,0.175827265235307,0.348583451685047
"GNPDA1_GNPDA2",-0.167980009850987,-0.139433551366169,0.324077292755056,0.420833360727827,0.192361667921861,0.272557278950917
"GOLGA7_GOLGA7B",0.347826324522874,0.0164101963191362,0.113500665604365,0.908644407517291,0.0443050843806512,0.854178880166108
"GPATCH2_GPATCH2L",-0.110668151016488,0.195890848801656,0.707403387229461,0.0678143432953299,0.579160667907161,0.0204649004212152
"GPC1_GPC6",0.45835084792446,-0.256008025635214,0.0275677620161287,0.0937196077366466,0.00658107904528965,0.0316699459562053
"GPR137_GPR137C",0.172959093717335,-0.264523213369222,0.5505316209924,0.239115369102838,0.404850007835054,0.118841317658356
"GPSM1_GPSM2",-0.0761360812919558,0.0754858467971079,0.864991570903131,0.70265527508919,0.799231977793536,0.563973312900534
"GREB1_GREB1L",-0.480313326931505,-0.185180370385306,0.103089039139621,0.0175430713225103,0.0379890556119414,0.00305208404587533
"GRPEL1_GRPEL2",-0.0356414772769924,0.666037747612028,0.905232683938405,0.0279533489956348,0.845677902100352,0.0055171083544016
"H2AFY_H2AFY2",-0.298210024218497,-0.338112266547111,0.28794861648621,0.00205468950278461,0.163760251188795,0.000147136033504162
"HEATR5A_HEATR5B",0.453377230966852,0.422875806206807,0.233651707921226,0.230131575151801,0.121266602795373,0.111028391520606
"HERC3_HERC4",0.0852739061927828,-0.0336150151961478,0.672454984706142,0.866480302235085,0.5338348782097,0.785406121908995
"HEXA_HEXB",0.55646415101112,0.0101100589472995,0.00298486173595406,0.95314122109764,0.000296740640416485,0.927526206595116
"HIP1_HIP1R",-0.611871779648622,-0.186340457274765,3.70911526590848e-05,0.0634210220665138,3.25360988237586e-07,0.0183587169139908
"HNRNPF_HNRNPH3",-0.528601771074113,-0.486118951986578,0.000762812296635265,0.0101612778912588,2.89957890533873e-05,0.00133650386540983
"HNRNPR_SYNCRIP",0.377570199697348,0.021970484200806,0.182252733425553,0.912099630911626,0.0879289503368898,0.860944895968489
"HOOK1_HOOK2",0.756019014324424,-0.0739266202082366,0.0155937817466805,0.572470085272844,0.00289533666933981,0.426004785678184
"HOXA2_HOXB2",0.0827308308954785,-0.235850386981297,0.708909973757754,0.193740028133131,0.581430548652193,0.0863305436940995
"HOXA7_HOXB7",-0.0499127146045092,-0.244982850740382,0.815562637872287,0.0168549879115919,0.730906282186714,0.00283772965986071
"HPCAL4_VSNL1",0.492748040759832,-0.18491140116423,0.134437934396804,0.2635820059112,0.0573916328126706,0.137185956292964
"HSF1_HSF4",0.326989137654662,0.931038786786154,0.514150273368095,0.00678821236597873,0.369075707929437,0.000766201533502074
"HSP90AA1_HSP90AB1",0.439314635285921,-0.297129852567823,0.0203874572694112,0.0968661290314903,0.00426229004316638,0.0334661696561874
"HSPA12A_HSPA12B",-0.127846325125418,0.199954834241716,0.761590141671664,0.390147389172848,0.65944341859065,0.238993795414361
"ICA1_ICA1L",0.831332525054666,0.00330800809405219,0.000105041601448687,0.982051393002428,1.38212633485114e-06,0.969129664147133
"ID1_ID2",0.0259182120390251,-0.0643889545645999,0.942868716518187,0.538552144283204,0.91254252972959,0.394017531467023
"IFRD1_IFRD2",-0.401667552139708,-0.402043445582418,0.0261009244165326,0.00597341017986322,0.00580020542589613,0.000611313907295943
"IGF2BP1_IGF2BP3",0.0733064762970938,0.14246676889713,0.645087683603525,0.354878447856068,0.498153952577839,0.210125396756883
"IL16_PDZD2",-0.248011936048523,-0.0152061550382745,0.129999681388239,0.940800648921367,0.0549267659666681,0.902735176594819
"IMPDH1_IMPDH2",-0.563182274344856,-0.0995182524164053,0.0203034309066826,0.742794496253279,0.00418535637111439,0.61294616220149
"INPP4A_INPP4B",0.479667175842658,-0.0613023311627382,0.0292910684690579,0.742794496253279,0.00723712071823214,0.612603559587623
"ISL1_ISL2",0.571256256214337,0.262901761103945,0.00635255734973345,0.0734109949740361,0.000916886468548906,0.0228604414173533
"ITCH_WWP2",0.0610505027471329,0.298573215084229,0.761590141671664,0.0156434607945685,0.659844084996936,0.00246507265481536
"ITGA4_ITGA9",-0.205726948719333,-0.157248224796047,0.453747341319324,0.246287489488742,0.312448827136552,0.126024300176988
"JAG1_JAG2",0.1715865588519,-0.0565702138200872,0.156865010684784,0.534759143392369,0.0694884477156281,0.390123994960223
"KCND2_KCND3",0.0466575433257247,-0.142120557002303,0.78335818708758,0.0732647983309675,0.68715630446279,0.0226401889841448
"KCTD2_KCTD5",-0.265091230324218,-0.205830636369135,0.057969822050562,0.0156434607945685,0.0179672547876011,0.00243544363166408
"KDM2A_KDM2B",-0.227849616384644,0.000842316323132066,0.261880801771776,0.994840363324837,0.141277800955827,0.994840363324837
"KIAA1217_SRCIN1",0.163718493645854,0.0875772588255104,0.287284131624102,0.612389236376006,0.162962343669812,0.46645437449108
"KIF1B_KIF1C",-0.50384224050329,-0.43903681842171,0.0317135695657992,0.00015549493602924,0.00811385186259482,4.09197200076949e-06
"KIF5B_KIF5C",0.323022378205965,0.0559814601395774,0.0510209684615262,0.658640107423922,0.0154405562449356,0.512275639107495
"KIF16B_STARD9",-0.558156941738966,0.416505083735526,0.177857414469726,0.000237390266583546,0.084387479359368,8.32948303801917e-06
"KIFC2_KIFC3",0.202801938951901,0.20163665914424,0.409881664857057,0.124155783334183,0.267300987759773,0.045923118689398
"KLF10_KLF11",0.391233706979943,0.110863174828878,0.137127392312657,0.432205043055589,0.0591411999009268,0.285609180498723
"KLF13_KLF9",-0.478678548724109,-0.385990928881627,0.0153609048136125,0.00225654608486032,0.00276226797086891,0.000178148375120552
"KLHL2_KLHL3",-0.282535842726045,0.0887446582889726,0.407181369377148,0.589930769318381,0.263715419055668,0.443497050459571
"KLHL11_KLHL23",-0.0651359115719857,0.0860639103025508,0.649715435336218,0.568056687521891,0.507233980218626,0.421059562242103
"KLHL26_KLHL9",0.069949675838473,-0.224958970710796,0.791058551469854,0.0579690084423902,0.69622404676148,0.0157635022957377
"KSR1_KSR2",-0.170184332166181,0.00220054148861001,0.197286319576249,0.988706123755284,0.0975389811165979,0.987260646966169
"LARP1_LARP1B",0.479876737855905,0.471560964816188,0.00546707855161759,0.00225654608486032,0.00068967663124921,0.000175813125917665
"LBX1_LBX2",-0.233675308769126,0.166596976605661,0.339237646434736,0.201511057951941,0.20432521798581,0.091033504250219
"LCOR_LCORL",0.599767823864113,-0.23356658561923,0.00893681181165587,0.090676961023862,0.00138494452051977,0.0302256536746207
"LDB1_LDB2",0.677726244668067,0.257262198182709,0.148739600094962,0.52973767983234,0.0652366667083166,0.383362794615509
"LDHA_LDHB",-0.624489771973365,-0.676839171021292,0.109956379612407,0.0110281386496445,0.0422797697819265,0.00149824381184637
"LDHA_LDHC",0.0238815987267046,-0.0502906485260437,0.926104011421744,0.732226559426126,0.874653788564981,0.600554239529323
"LDHB_LDHC",-0.441227013523207,0.105740173702901,0.179033489112422,0.529272994737781,0.0855905715493597,0.382252718421731
"LETM1_LETM2",-0.334913621254794,0.157867432034039,0.30533878602948,0.437135162180518,0.177221488382607,0.290145268464847
"LHX2_LHX9",0.46818814489159,0.0162853891196742,0.34975934066575,0.963052427775662,0.215787195556939,0.940524885605471
"LHX6_LHX8",0.775171918255812,0.260776235083829,0.197286319576249,0.015688656149638,0.0977778689127899,0.00252444391454554
"LIMCH1_LMO7",-0.580014505716386,-0.168714831886093,0.0264666959671343,0.276512014831182,0.00619103999231212,0.147149668711331
"LIMK1_LIMK2",-0.358189514834361,0.0937142721013123,0.211270125403198,0.336540294451223,0.106870560510974,0.192379027968462
"LLGL1_LLGL2",-0.2602801819632,0.256140264723815,0.159096507664056,0.169385441751889,0.0707135199746012,0.0708249069313453
"LMBR1_LMBR1L",-0.333886682288677,0.42047198107815,0.206424100647914,0.00747440164080268,0.103513839944787,0.000885126510095054
"LMCD1_TES",-0.257895895792243,0.136023121229729,0.243135379619712,0.291385841249603,0.127965989273533,0.159751009457019
"LPP_TRIP6",0.161968189023461,-0.323150484997168,0.640964457891771,0.00108461408070456,0.493191448503635,5.97146729075172e-05
"PLPPR3_PLPPR4",-0.484457977895997,-0.174329441561989,0.00685134433288734,0.0524964229694985,0.0010116751134819,0.0134311023679273
"LRBA_NBEA",0.248111636222124,0.211570706050763,0.469028177564825,0.207213232198682,0.325714012197795,0.0942153731195762
"LRP1_LRP1B",-0.385106949831609,-0.136404016446953,0.0264548668407941,0.22164905326523,0.00611741321689208,0.104759665607098
"LRRC1_SCRIB",0.298798486868866,-0.21967762557535,0.584211945778264,0.0843654031939508,0.439867181397377,0.0271350712027327
"LSM14A_LSM14B",-0.528268246158472,-0.188367528223877,0.0174399406635271,0.217527432948058,0.00342127296316612,0.101449197529869
"LYPLA1_LYPLA2",-0.0459039212038463,0.251349737989993,0.851067760675868,0.120108611351302,0.785122451734609,0.0437237488691144
"LYSMD3_LYSMD4",0.0124339667232731,0.0497703698971315,0.934610149094694,0.425082024376699,0.894416853948673,0.278253759132271
"MAB21L1_MAB21L2",-0.0465567008973594,-0.0975402112638335,0.813696489829372,0.416727161171091,0.726854612990857,0.26928860414857
"MACROD1_MACROD2",0.332986165074211,-0.141883145451361,0.137127392312657,0.368088562163495,0.0591298926335818,0.219023457310734
"MAGT1_TUSC3",-0.562599625802317,-0.403817512300601,0.0708181467141094,0.00261466996616781,0.0232190146678571,0.000214066546937716
"MAN1A1_MAN1C1",0.231528072643665,0.053764887036391,0.187136851441018,0.681100824632015,0.0914886607868447,0.540698461659626
"MAN2A1_MAN2A2",0.990297159010259,-0.391655889497267,0.0659076504505723,0.265724418471375,0.0212947233180943,0.13946647109828
"MAP2K1_MAP2K2",0.10507956836341,-0.173882215713422,0.734838536247502,0.406179857111213,0.616662748254483,0.261285288200195
"MAP2K3_MAP2K6",-0.0568003025187037,-0.113741628801732,0.845326053237887,0.239115369102838,0.776118072271043,0.118398598561885
"MAP3K2_MAP3K3",-0.00390488066172752,-0.0353004052833253,0.989156929744313,0.823765951325709,0.986264658019915,0.725010384061516
"MAPKBP1_WDR62",0.573359298634035,0.0125499507339238,0.0671614566197759,0.946632548836544,0.021896205886272,0.912445979618383
"MARCH2_MARCH3",0.48375427017806,0.0198513217129259,0.134362540228724,0.952052606047142,0.0569665740735818,0.924214810548688
"MAT1A_MAT2A",0.285932026811288,0.307296981099696,0.319152207034377,0.373145180402898,0.187571911151783,0.223123360796469
"MBD2_MBD3",0.804659271409782,0.0628012960495221,0.00160796452490573,0.663355859275386,8.93313624947626e-05,0.517883083118503
"MBNL1_MBNL2",0.226133551056528,-0.0338472886491866,0.455087845895683,0.754088887384239,0.314037226992343,0.629509875287135
"MBNL1_MBNL3",0.232414498939117,0.00951307776154277,0.240772280781811,0.932300339372124,0.125732077914793,0.885112903360237
"MBNL2_MBNL3",-0.181162576556053,-0.170959389452878,0.339237646434736,0.0138020596972833,0.206446754719395,0.00203802343483277
"MCTP1_MCTP2",-0.722577393685236,-0.145428832350694,0.00635255734973345,0.401516579411153,0.000919449090092999,0.252753979354805
"MECOM_PRDM16",-0.667758541284547,-0.0952613171383413,0.00968435246960467,0.488791017851687,0.0015432666947177,0.335865173085224
"MED13_MED13L",-0.366193686319714,-0.400501640518724,0.280377591285773,0.00725290357339648,0.158126152713004,0.000848292815601927
"MEIS1_MEIS2",-0.324024709987517,-0.22485813959115,0.096325481520801,0.0968661290314903,0.0347842016602892,0.0337317782800813
"MET_MST1R",-0.0466062746667605,0.0680212958982019,0.798811580256322,0.398833046264659,0.707841214781034,0.249903009048295
"METRN_METRNL",-1.58049821083853,-0.0850500644886086,0.00080860586935034,0.855649651319561,3.19186527375134e-05,0.768083166535395
"MGRN1_RNF157",0.144802990288445,0.699486448317207,0.676835840881402,0.0455138485303486,0.54423934573797,0.0108484595227308
"MICALL1_MICALL2",-0.261704883143281,0.18141773013272,0.409881664857057,0.336634324599748,0.267625330471186,0.192924934565937
"MIER1_MIER3",0.0492581645226559,-0.193931758430361,0.820816608094566,0.0203782064706522,0.740414981278285,0.00381346553836765
"MKNK1_MKNK2",-0.211456370956891,-0.382497499419107,0.276416442255828,0.0132138581320179,0.15442543242458,0.00185611667706426
"KMT2A_KMT2B",-0.478454801334053,-0.358314456296916,0.0103220746032782,0.00130864154253604,0.00165998275783714,7.65287451775464e-05
"MLLT1_MLLT3",0.830761860534795,0.474213110378771,4.23386118157694e-06,0.00153627644195798,1.85695665858638e-08,9.6578782169873e-05
"MLLT10_MLLT6",-0.34045243114089,0.0828255681310906,0.162586487703466,0.538968179176279,0.07423213668135,0.3971344478141
"MLXIP_MLXIPL",-0.212135645115917,0.0359025842203705,0.147772097160329,0.791077944332257,0.064596282238214,0.677736367512723
"MME_MMEL1",0.0366248485644558,0.520474673268432,0.82587848676818,0.000203258326480675,0.748603306719695,6.6315435170619e-06
"MOB1A_MOB1B",0.816338433910731,-0.391840235278763,0.00273218887112302,0.00208874032561981,0.000218850068319367,0.000158793124169927
"MPRIP_TRIOBP",-0.013320982736738,-0.112351335205091,0.948006159448102,0.354878447856068,0.921672655018988,0.209815697616472
"MSI1_MSI2",-0.169595519048541,-0.0829978865084058,0.260357442507735,0.240757159484143,0.139314070113788,0.120730563893364
"MSX1_MSX2",0.292312059299563,-0.271482622718847,0.248660925859093,0.0965938123935454,0.131379398986632,0.0330452516083182
"MTMR3_MTMR4",0.32099150417357,-0.112182754338602,0.162887038795412,0.425477056066819,0.0750137678663083,0.279297073353804
"MTMR10_MTMR12",-0.04753479264375,0.185820186797807,0.786695701286741,0.193904228114826,0.691234088411304,0.0870301140807772
"MTSS1_MTSS1L",-1.52565763518869,NA,NA,NA,NA,NA
"MTX1_MTX3",0.461038653714709,0.0321105965776396,0.129403739984706,0.884071417505112,0.0544857852567182,0.814276305596813
"MYB_MYBL1",-0.187726853432209,0.277046912031239,0.443135759752632,0.022472673182656,0.303198151409696,0.0042904455850372
"MYC_MYCN",0.519561307713755,-0.194868936648218,0.0203677243927188,0.212043775572997,0.00422838722772816,0.0979617442705657
"NAA15_NAA16",1.13724950876867,-0.180281508318127,0.0115061983159896,0.441904731811098,0.00188405586460649,0.294555106601148
"NAB1_NAB2",-0.161890370960851,0.118553730396603,0.339237646434736,0.354878447856068,0.203435504538361,0.208635629367562
"NAV1_NAV3",-0.272925187359215,-0.218501711075389,0.407181369377148,0.644276121944518,0.263707283239771,0.497386619287077
"NBEAL1_NBEAL2",0.0110414158735699,-0.0692644717720487,0.934610149094694,0.498342833271957,0.897597114642031,0.346799983388087
"NCOA1_NCOA3",0.851826528074578,-0.194881256222139,0.00294875006754276,0.172875465816409,0.000281300117916178,0.0727896698174355
"NCOR1_NCOR2",-0.0198178523615542,0.265817287646661,0.946866402762051,0.121795073485537,0.919180250634506,0.044515743233018
"NDE1_NDEL1",0.0188121794823285,-0.0802180185299954,0.944361430228431,0.705656988748563,0.915367877545979,0.567414245338757
"NDFIP1_NDFIP2",0.598597472621552,-0.110827948232581,0.0209483714639255,0.258406838625827,0.00444080974015965,0.134114660397907
"NEDD4_NEDD4L",0.444613877459963,0.0284622089837062,0.0502600989517155,0.841631881990658,0.0148627039188857,0.744425860532673
"NEK6_NEK7",0.364966705143101,0.0822476724653581,0.261880801771776,0.752442902013567,0.141241162746221,0.627035751677973
"NFKBID_NFKBIZ",-0.123018257311332,0.281364912336525,0.660518713671715,0.0881491419090171,0.517599459836315,0.0289975376203607
"NID1_NID2",0.506746379688268,0.52430914645613,0.104510555389054,0.0283505580147225,0.0393846461376911,0.00580274579248706
"NIPAL1_NIPAL4",0.138097948760824,-0.00390649945562497,0.560397892907341,0.982051393002428,0.417021239020229,0.967963574508661
"NKTR_PPIG",-0.594165737582227,-0.15670762480068,0.00213702224133075,0.118667249334655,0.000161805652862325,0.0430255523903429
"NKX2-1_NKX2-4",0.747537676856498,0.473772672147015,0.000448918811811014,0.000639571477652885,1.11573388900398e-05,2.80513805988107e-05
"NLGN1_NLGN4X",-0.517439460191915,0.0345649966510283,0.0405610526665439,0.856474326555183,0.0109704601510389,0.773224208593337
"NLN_THOP1",-0.0445039718893943,-0.0725802583998589,0.819090846048121,0.506047849478173,0.737660761938074,0.35512129787942
"NOTCH1_NOTCH2",0.0101437619329489,0.162415980661315,0.975919270983948,0.422640235541436,0.965931793064522,0.275581206215615
"NOVA1_NOVA2",0.181906513114649,-0.157919569292726,0.372208260843104,0.138547851881454,0.23235808096492,0.053272054159097
"NPR1_NPR2",0.711578577142148,0.198767589203491,0.0189863456769922,0.106774286415387,0.0038028206984619,0.0382451756897221
"NR2C1_NR2C2",0.0221798624065728,0.121655671111811,0.930510196030563,0.304344740727085,0.886977555280595,0.170860205320469
"NRBP1_NRBP2",-0.146117071997875,-0.319416156207804,0.672454984706142,0.239115369102838,0.532788314835508,0.11798375923276
"NT5C2_NT5DC4",0.141753801705548,0.245668016117879,0.474682749113708,0.0287055840526118,0.331028759250349,0.00591737916874015
"NUCB1_NUCB2",-0.543011030222188,-0.399772711707772,0.0115808482219375,3.95586032354958e-05,0.00191321030567096,5.09729913928262e-07
"NUMB_NUMBL",0.299956044272867,0.0141818039325863,0.187136851441018,0.932300339372124,0.0915846437405895,0.886152844650925
"OGDH_OGDHL",-0.0630520202748689,0.00468486776574215,0.736939244406137,0.981534748296457,0.621375042800075,0.965749832753678
"ORMDL1_ORMDL3",0.0147743588074566,0.170161768178216,0.953447635210036,0.29514180106254,0.929750837258909,0.162884053155415
"OSBP_OSBP2",0.0971165306920377,0.31737119565122,0.676349936452958,0.159851900670877,0.541871001719621,0.0656701521761934
"OSBPL5_OSBPL8",-0.335129583203822,-0.399458612037431,0.185396495950428,0.0101612778912588,0.0897167253795199,0.00133701024884984
"OSR1_OSR2",-0.0433724936204463,-0.112247628942538,0.79157165278197,0.280991547020844,0.69783290442621,0.151176738748056
"OTUB1_OTUB2",0.148251400203733,-0.424617644742045,0.480848338735132,7.25046501732254e-05,0.336734436044047,1.27201140654781e-06
"OTX1_OTX2",0.267918507863703,0.0945197079597209,0.250873880998428,0.498342833271957,0.133139208775482,0.346760801935985
"P4HA1_P4HA2",0.507035079929847,0.173977202010994,0.0405610526665439,0.183358309485771,0.0109494672999871,0.0796161080661901
"PACS1_PACS2",0.644847776675168,0.0327888729818155,0.00327190850537059,0.848832171875694,0.000353978405551789,0.755353583096309
"PAFAH1B2_PAFAH1B3",-0.618331360065099,-0.181915274913245,0.00546707855161759,0.244409016413637,0.000703537880811684,0.124705770070701
"PAK2_PAK3",0.0247830419094727,-0.140233323116589,0.901997608986633,0.140140579609755,0.841336951072327,0.0548496400587089
"PAK4_PAK6",0.173630375949823,0.168544651830595,0.627816930183394,0.497630342559962,0.480959168736986,0.344121567296582
"PAPD5_PAPD7",0.52901166485926,0.0915751335198821,0.0152287952065754,0.349319692871935,0.00271624709824883,0.204280522147331
"PAPSS1_PAPSS2",0.0137595102809765,-0.651176086400494,0.968711246738937,0.00205468950278461,0.957381290636727,0.000147192669059131
"PARP6_PARP8",-0.190543281854014,-0.249760751844724,0.302141602348967,0.0881491419090171,0.174040630592826,0.029125301274032
"PARVA_PARVB",0.441183337758439,-0.164620975426855,0.0789238301737607,0.398833046264659,0.0265387148245102,0.24989328386267
"PDE8A_PDE8B",-0.164723579319677,-0.301856563337213,0.552661163455715,0.0135584448975087,0.409647967649192,0.00198222878618549
"PDP1_PDP2",-0.0095379730427525,-0.54715319280884,0.965288478563118,0.00108461408070456,0.946687794417322,5.85491391798998e-05
"PDS5A_PDS5B",-1.003792140445,-0.483659065660478,0.0196400283536157,0.0478897715757268,0.00401988884430731,0.0116829114010842
"PEX5_PEX5L",0.386688400690244,-0.0935054820276135,0.00864119208583886,0.525770988563937,0.00131386546334392,0.37588013656106
"PGM2_PGM2L1",-0.0993890767927067,0.424034288911249,0.776911596077175,0.0482402644978063,0.679229728734139,0.0118484860170051
"PGRMC1_PGRMC2",0.502824730161281,0.76032504455136,0.407181369377148,0.0194639066071021,0.262816400190095,0.00355700047644409
"PHACTR2_PHACTR4",-0.26598119884622,0.281295203234155,0.187136851441018,0.0203522056117486,0.0916532825040072,0.00377884519399426
"PHF20_PHF20L1",0.189932722837993,0.106745254676553,0.265472271999482,0.298931206095076,0.145155891414922,0.167383994056161
"PHKA1_PHKA2",0.708878816021319,0.038455612332876,0.00128327939393965,0.783143689162645,6.00364628743696e-05,0.667504050850617
"PHLDB1_PHLDB3",0.315956015709959,-0.180151405676877,0.0342995360016704,0.211550381997453,0.008825611602769,0.0974245180251427
"PI4K2A_PI4K2B",1.06613822294793,0.418544829202552,0.000966967998340205,0.0802309105298386,4.29870956784059e-05,0.0254533736622441
"PIEZO1_PIEZO2",0.0922672816492173,0.019016989951189,0.697792462434885,0.896077078007624,0.567703874129263,0.837513441846063
"PIK3CB_PIK3CD",0.132407296257414,-0.246241439386236,0.669653153710257,0.149320542816705,0.528673542402834,0.0604704537430224
"PIP4K2A_PIP4K2B",0.289640785665534,-0.376878324677279,0.335358941896172,0.000656335219722945,0.200038667095962,3.07057412735881e-05
"PITPNA_PITPNB",-0.596757416797706,-1.06685834983211,0.0659076504505723,0.000594409101654166,0.0212337451702711,2.43325363250243e-05
"PKN2_PKN3",0.404336613989997,-0.0860743588483144,0.169275891076408,0.511554455120935,0.0787650946012513,0.359733469171301
"PLCB1_PLCB3",0.0132114713440831,-0.170010736243193,0.952950470467289,0.233849993692307,0.927872826507624,0.114166360803956
"PLCD3_PLCD4",-0.590939475062648,0.471324799736238,0.179290074762793,0.00665155613304363,0.0862374774809339,0.000700163803478277
"PLCG1_PLCG2",-0.131259621864552,-0.165845618856304,0.564266039079383,0.239115369102838,0.422374578960006,0.11854223829066
"PLCL1_PLCL2",0.396701974262231,0.142685632368369,0.0842395512816178,0.492269646280871,0.0295577372917957,0.339694843632414
"PLEKHB1_PLEKHB2",0.263236898048681,0.023571788137691,0.259930164149475,0.882946591688178,0.138423333002169,0.809978698780772
"PLEKHH1_PLEKHH2",0.231293855293291,-0.085354750571551,0.407181369377148,0.633326067568949,0.26347290160412,0.487957364925199
"PLK2_PLK3",0.863454940991003,-0.0709248123617776,5.84862638400099e-06,0.669669048614071,3.420249347369e-08,0.524769897744359
"PLOD1_PLOD2",-0.307767947052399,-0.425562698290181,0.116620549511371,5.86616923744646e-06,0.046545921076907,3.43050832599208e-08
"PMM1_PMM2",-0.229453246235206,0.232635456546075,0.264727819106884,0.430598726982532,0.144168570807494,0.283918166475324
"POC1A_POC1B",1.03043173875012,0.0293961287625997,0.00148052844488759,0.933043174229962,7.79225497309259e-05,0.892120227991806
"POGZ_ZNF280D",0.489640684124033,0.0231079167573506,0.00858299994573074,0.820336440040073,0.00129246929007349,0.714576203059399
"PPA1_PPA2",0.00339267434359001,-0.074498266729445,0.985994554938505,0.810102703702254,0.977930698139256,0.697856743063332
