gene_pair,SL_score,standard_error,Gene 1,Gene 2
BCAR1|EGFR,-0.02717141182585619,0.007392808255396187,BCAR1,EGFR
BCL11A|BCL11B,-0.03482207212164916,0.004447552177317515,BCL11A,BCL11B
BET1|BET1L,-0.030594927533639436,0.015219402588863873,BET1,BET1L
BICD1|BICD2,-0.05767322981268027,0.006634097418288322,BICD1,BICD2
BIN1|FANCI,-0.056495917028390394,0.00655782466412919,BIN1,FANCI
BIRC6|CCNA2,-0.034509572486736494,0.011534593382507745,BIRC6,CCNA2
BIVM-ERCC5|ERCC5,-0.04294725031935313,0.008302961559315768,BIVM-ERCC5,ERCC5
BLVRA|CCNA2,-0.016722979085854392,0.006225224672493225,BLVRA,CCNA2
BLVRA|SNRPB,-0.038196702857207485,0.006579763501574866,BLVRA,SNRPB
BMP15|GDF9,-0.03061201095925639,0.004548099569852497,BMP15,GDF9
BMP3|GDF10,-0.05047585162895769,0.004620842581314485,BMP3,GDF10
BMP3|NODAL,-0.03370367536205041,0.007068817941721468,BMP3,NODAL
BMPER|KCP,-0.06156798490267472,0.007875892624658596,BMPER,KCP
BRCA1|PARP1,-0.05334328304298997,0.007739223611956532,BRCA1,PARP1
BRCA1|PARP2,-0.032378686175123406,0.004221510072879193,BRCA1,PARP2
BRCA1|TP53,0.21736573495201436,0.01495381069064346,BRCA1,TP53
BRCA2|PARP1,-0.06376980816747033,0.00709602941968746,BRCA2,PARP1
BRCA2|PARP2,-0.03386167696457489,0.006007799116336506,BRCA2,PARP2
BRD7|BRD9,-0.02842759772734471,0.004837248771881667,BRD7,BRD9
BRMS1|BRMS1L,-0.03727811756403884,0.0049778335179590585,BRMS1,BRMS1L
BSG|NPTN,-0.07257672741671098,0.0074616690911373075,BSG,NPTN
BTG3|BTG4,-0.023188330552787188,0.006767780978671986,BTG3,BTG4
BUB3|RAE1,-0.07059473547203461,0.008480545032188274,BUB3,RAE1
BZW1|BZW2,-0.038846606810338746,0.007842576986407912,BZW1,BZW2
CAB39|CAB39L,-0.049433748659396856,0.008547812876086663,CAB39,CAB39L
CACNA1C|SNRPB,-0.04428176261463164,0.005259333340168106,CACNA1C,SNRPB
CACNA1S|CCNB1,-0.039267533627312806,0.005440643920910275,CACNA1S,CCNB1
CACNA1S|SNRPB,-0.03696694042862602,0.004819250043445286,CACNA1S,SNRPB
CADPS|CADPS2,-0.013082160019064695,0.004125025048007757,CADPS,CADPS2
CAD|CPS1,-0.043841568171560846,0.006019224581304508,CAD,CPS1
CAD|FUT5,-0.048705341088107826,0.005754462139264884,CAD,FUT5
CALM1|EGFR,-0.0329558164680292,0.005644753509286432,CALM1,EGFR
CAMTA1|CAMTA2,-0.02761572522339411,0.00906053606764071,CAMTA1,CAMTA2
CAND1|CAND2,0.019660858096954646,0.009612506342273033,CAND1,CAND2
CAP1|CAP2,-0.06467898583333392,0.007511429637539131,CAP1,CAP2
CAPRIN1|CAPRIN2,-0.017613349541125194,0.004148939973119405,CAPRIN1,CAPRIN2
CARS|CARS2,-0.06651388388988358,0.009567091338335082,CARS,CARS2
CASKIN1|CASKIN2,-0.04944176671365807,0.006385471090104058,CASKIN1,CASKIN2
CAV1|NCAPH,-0.032695695567797105,0.004143450026270727,CAV1,NCAPH
CAV2|EXO1,-0.04219145022760113,0.005982794335468157,CAV2,EXO1
CAV2|NCAPH,-0.046154517800547475,0.005115430395880928,CAV2,NCAPH
CBX7|PRDM9,-0.024826098226742227,0.007124607500153979,CBX7,PRDM9
CC2D1A|CC2D1B,-0.03093993106104886,0.005612334370302357,CC2D1A,CC2D1B
CCDC109B|WBSCR16,-0.02691591611784097,0.00647253790713264,CCDC109B,WBSCR16
CCDC130|CCDC94,-0.034559594020792395,0.008197712727136234,CCDC130,CCDC94
CCDC85A|CCDC85C,-0.0722932700813868,0.008871783505987576,CCDC85A,CCDC85C
CCDC88A|KIF22,-0.02396856550577837,0.005729761849097169,CCDC88A,KIF22
CCDC88A|POP7,-0.003726828998780273,0.0068636823412059665,CCDC88A,POP7
CCNA2|EPAS1,-0.13082862032655215,0.007077178428386668,CCNA2,EPAS1
CCNA2|LPP,-0.133144840052151,0.006948608430202978,CCNA2,LPP
CCNA2|PCNXL2,-0.13799154463368601,0.008052429149183497,CCNA2,PCNXL2
CCNA2|TCEA2,-0.12520868092730184,0.006322406324870589,CCNA2,TCEA2
CCNB1|GRB10,-0.07102127044298705,0.006792138521006371,CCNB1,GRB10
