gene_pair,A549_SL_score,A549_standard_error,HT29_SL_score,HT29_standard_error,OVCAR8_SL_score,OVCAR8_standard_error
ING4|ING5,-0.007004048109920849,0.0037029658652918255,-0.0018061087713392371,0.0013615912250480346,6.860670555735982e-05,0.0031718243131585062
IP6K1|IP6K2,2.3261202328564127e-05,0.002154385181861015,1.6625365167117273e-06,0.0024939080219094426,5.630052372790042e-06,0.002353857293293724
IQGAP1|IQGAP3,-4.047436912019142e-05,0.001979503329512694,-1.6217099385965976e-06,0.0005813152822824522,-2.000659281671381e-06,0.0014582127279472229
IRF2BP1|IRF2BPL,0.00010215598636512113,0.0025600188011156303,-3.543848275793423e-05,0.0016870609027246119,-8.776599803571008e-05,0.0013646764387684196
ITSN1|ITSN2,-1.9341457968095426e-05,0.0015560355580688735,2.128476751809025e-05,0.0012576170455505843,9.543783128574e-05,0.0025992999837886306
JAK1|TYK2,2.0627845890763214e-05,0.0026086897011785787,3.20645128146147e-05,0.0008274108438725359,2.757510109252052e-05,0.0010105938561773317
JOSD1|JOSD2,3.60194815580972e-06,0.0012108331969270109,1.0036376671407332e-07,4.4961479659385965e-08,-8.048856042821203e-07,0.0018989960821478259
JRKL|TIGD2,-1.0860653172810473e-05,0.0037380849517251154,-3.998517469771164e-06,0.00231945502867975,-4.47180910893235e-06,0.001132084963613717
KAT6A|KAT6B,1.258544108401205e-06,0.00324598504923065,-2.3075459349976752e-05,0.0029367278610492025,5.816486167123072e-07,0.0021895442550017106
KATNA1|KATNAL1,-2.5992911874532048e-05,0.004974518857257464,-2.5079640987394716e-06,0.0014998073741640079,-2.6486155922942716e-05,0.0016914558751581561
KBTBD6|KBTBD7,-1.3466177446454694e-05,0.0013879919759405184,4.911541237921184e-06,0.0027809450308234128,-4.147187284822551e-06,0.0013451418417403393
KCTD17|KCTD2,0.0027587610244426807,0.0023671215838104226,-0.0010749311562665534,0.0013228582615090608,0.00030542888940555187,0.001588781789736242
KCTD2|KCTD5,-0.0027946418895358712,0.0017873028192582066,0.0010515724436704127,0.0019409445951850549,-0.0003372780623456806,0.002018438675777429
KDELR1|KDELR2,-4.649764868136816e-05,0.005265719771782537,-5.456264979898497e-06,0.005386111208095995,-9.635625094943521e-06,0.005550426601752201
KDM5A|KDM5B,-3.7525053297623704e-05,0.001755662602459132,-1.893873763979105e-05,0.002321486210042454,1.9193222622214556e-06,0.0012446567733365164
KIF3A|KIF3B,5.324844487581168e-06,0.0015334589386062157,8.38638379558085e-06,0.0014132992874492864,7.442718377901398e-06,0.001263545433280898
KLC1|KLC4,0.0002324862821463658,0.005710250641446836,1.8704038368487958e-05,0.0018457996170785707,1.6711655465980375e-05,0.0016874486023986006
KLHL17|KLHL20,1.0783076601881022e-05,0.000913286759778262,-7.005098999436478e-06,0.0019010207374837297,-3.426296631652158e-06,0.0005274585634702661
KYAT1|KYAT3,0.00012120695704545857,0.001954602857728256,6.001995971981663e-05,0.0019144384884849973,7.350468562508341e-06,0.0019373210964780084
L3MBTL2|MBTD1,6.06009833060201e-06,0.002561344909111395,1.2400439073985877e-05,0.0023256630084546,1.0826385152913466e-05,0.0014145199391671461
LATS1|LATS2,-8.077941589082328e-05,0.0028995435221624353,2.530587450771023e-05,0.0010156790237450216,-1.9539338366582183e-06,0.0013028482255723558
LIN7B|LIN7C,2.3212818351378254e-05,0.0022975479831175752,-8.035973226714096e-06,0.0015771103278651329,-1.636002927816861e-05,0.001661495125676118
LMAN2|LMAN2L,-2.0410961899438216e-06,0.0008940704194496545,-2.0925108266493334e-07,0.001093537306949624,-6.78685147106586e-07,0.0010740779025808472
LMBR1|LMBR1L,-1.4223960056734665e-05,0.001335469695785401,-1.039048997285451e-05,0.0015184237032134793,-1.4023442741607619e-07,0.0015452346364812045
LMNB1|LMNB2,-4.166655093309737e-06,0.001322378721507588,3.3278360702615165e-05,0.0017889244847540645,-4.744597173509144e-06,0.0011510393544783295
